8.897409875646987132e+01,-2.196907365400496204e+01,1.009098021248819634e+02,9.175282471097236225e+01,2.984072314917068525e+01,3.201146712107951231e+01,1.841255012205877672e-01,4.082013823877772007e-01,1.602257787797105948e+01,1.652813475060568038e+01
8.814919724110069410e+01,-2.002206058916444675e+01,8.798808320597920840e+01,9.640689809002910238e+01,2.610428169727926218e+01,3.536145173873004666e+01,1.559155543793364351e-01,4.175308356569842894e-01,5.419241518965912974e+01,8.297923739127568865e+00
9.082062369720929951e+01,-2.190665473385945106e+01,8.603723348658004966e+01,8.589671482068121122e+01,4.183180636099685756e+01,3.605018222367208125e+01,3.843163034876008743e-01,3.088073633561725373e-01,4.854462659952523040e+01,3.223634431633715991e+00
9.086806304579434368e+01,-2.574421164643030835e+01,9.357415725503128101e+01,9.981306147421113906e+01,3.688729088771446385e+01,2.637147834669542235e+01,2.084824901186900781e-01,2.315086626918876345e-01,-1.707073908397732254e+01,8.564054494485051805e+01
7.868508903380718777e+01,-2.333669581567648166e+01,9.909516580532132934e+01,9.700255777247848243e+01,2.834014510374998252e+01,3.115001218920604842e+01,2.426720119446184043e-01,2.265740016579955163e-01,5.191760039037876595e+01,-5.664606625675940421e+00
7.649373579463683370e+01,-2.425829952680951607e+01,1.007386459828114624e+02,1.034025048905179460e+02,2.049942402783376849e+01,3.655716582310708418e+01,2.946434787912824427e-01,1.888589606123501907e-01,1.376459317187132569e+01,5.116357334981140070e+01
8.490942190027284653e+01,-2.344655059684555454e+01,8.820627688703132208e+01,1.065227174801473637e+02,4.050619630087081902e+01,3.942464113580540896e+01,2.649134017266063790e-01,2.680136448363343304e-01,-1.021752625208408105e+01,3.321572917518066248e+01
8.699287163262114575e+01,-2.355493266084861048e+01,1.008193024815793422e+02,1.287286244186907140e+02,4.508252440790040794e+01,2.824314845299885235e+01,4.361489159964587747e-01,4.407801741578665222e-01,9.079170695952183223e+01,-5.298327271875983513e+00
8.303523192303821077e+01,-2.305614506159690791e+01,8.649024519019380364e+01,1.039230741224246373e+02,4.605865132771148751e+01,3.375063689982776083e+01,2.730879515638355848e-01,1.773224354806655634e-01,-1.405127402112759682e+01,-2.164120522918369716e+01
9.372324197923033751e+01,-2.122051229180382492e+01,1.070170422086766706e+02,8.585142018710476464e+01,3.358787027220046184e+01,2.660196423161847079e+01,3.571822318949197661e-01,2.491361300725178363e-01,6.890297773445523433e+01,9.114559428074325353e+01
7.960724915601635132e+01,-2.359395629411591244e+01,8.222346856100512014e+01,9.484263700877760073e+01,3.279968169266211930e+01,2.972869813308046005e+01,2.050307621831998217e-01,1.638956000020172221e-01,9.368910642109156584e+00,9.050435822233738747e+01
7.822814993284981711e+01,-2.299373830673207664e+01,9.800192835756071474e+01,9.531453010179357932e+01,3.137084246104615204e+01,3.098039216327093825e+01,2.408147182629110927e-01,2.751460095761199542e-01,-1.198135213052528059e+01,8.730810382552755300e+01
8.889528059722344722e+01,-2.139409150729826337e+01,1.000139734446878776e+02,9.972633053237991874e+01,2.774097956696866873e+01,2.492569029117133539e+01,3.320949746185534734e-01,1.977498886434373437e-01,-2.229416907313307661e+01,2.570275911139604119e+01
7.108747983821459115e+01,-2.565050402816393316e+01,9.910744373851596833e+01,1.158019755542618157e+02,3.708339378250266094e+01,3.393344668491595684e+01,3.937743973971058464e-01,1.480514150922980776e-01,6.079625182781096271e+01,7.924490539507971221e+01
8.828845845859730446e+01,-2.254475387170203504e+01,1.041880865154987248e+02,1.032004138238080628e+02,2.245071785825813393e+01,2.538416522708673639e+01,2.954260478017076696e-01,3.420544337274866731e-01,6.572936928621415120e+01,2.983751292597095528e+01
8.417432041513649210e+01,-2.408405392121180455e+01,1.141603390708538370e+02,9.155817047793679819e+01,3.977163697295986822e+01,2.336709714461397525e+01,3.550218455905236326e-01,2.419333570965120361e-01,7.220240633058462976e+00,2.354219743298264689e+01
8.598078932452216350e+01,-2.178210620873669967e+01,9.436035785997103176e+01,9.875882577291734776e+01,3.700925387815671286e+01,2.820908954762026255e+01,2.710932298547761299e-01,2.251844421815815955e-01,5.470954372402410115e+01,9.079740015171660161e+01
9.093959483678609956e+01,-2.347917715630977042e+01,9.171415488644120728e+01,9.718173477671280125e+01,2.725548790138526911e+01,3.240990637514332207e+01,2.221202174920962058e-01,3.640147435159328815e-01,-1.241329313397745437e+00,7.953313150577345425e+01
8.459406878472388769e+01,-2.129387906900201344e+01,1.207226811697805999e+02,8.540259762945751731e+01,2.901428991213903075e+01,3.434875481944297348e+01,2.189931012713288438e-01,2.531394600750407897e-01,6.585190043197077614e+01,7.221781833397326977e+01
8.381215396198490453e+01,-2.392354705509443136e+01,8.531021921029417854e+01,1.052914525567958322e+02,4.165062384173432264e+01,3.253531605320491593e+01,2.883494701954653627e-01,1.984216023065131229e-01,4.910757075468073651e+01,5.303931130520510351e+00
8.342806045205325916e+01,-2.221321955068784604e+01,1.080508780373735078e+02,8.463795866735830487e+01,2.498624794820383599e+01,3.529967261989000349e+01,2.801150722645239788e-01,3.094043530720141932e-01,-1.132095562230323438e+01,3.747234604203379149e+01
8.931675915986829750e+01,-2.420150736736913188e+01,1.007399005382444273e+02,7.538115299878697328e+01,3.410098706761428389e+01,3.197271057872806921e+01,2.086710385451973071e-01,2.209582596091356765e-01,5.045044316083880176e+01,8.207753864277714229e+01
8.446247897965682228e+01,-2.114284498013903502e+01,8.932539043462797679e+01,8.188425889115728751e+01,4.459026555568895134e+01,2.206169166117926750e+01,3.832371827099859130e-01,2.933529892395970173e-01,7.756498945429228797e+01,3.817630669967086732e+01
7.987875199398088455e+01,-2.152356642802094555e+01,9.527312194452319716e+01,1.197709463244627415e+02,2.584866821965323780e+01,2.743899062956200297e+01,2.668783639804303554e-01,3.250263736127610437e-01,-1.487152199113666917e+01,-7.322875376603636965e+00
8.586845626707716406e+01,-2.268838704499495051e+01,9.964398392173823993e+01,8.663306231125525869e+01,5.399344223745605120e+01,4.790415234460259342e+01,2.714895445508108685e-01,2.687453355248063391e-01,8.075936632753459321e+01,-1.463829524282651562e+00
9.585507343692481186e+01,-2.270037060202050938e+01,9.651983410280406872e+01,8.896128611166243161e+01,3.274409142825457053e+01,3.451029132225630747e+01,2.897127359458055995e-01,3.639327901502658613e-01,5.784159776984108703e+01,1.839601155554616696e+01
8.630512100152660082e+01,-2.428319306719267701e+01,1.059187249151311221e+02,8.404658431813567177e+01,2.199904043290689515e+01,3.241452898710948460e+01,2.337623263354502434e-01,2.947777152316079508e-01,6.641888291349039264e+01,-7.664477942366554331e+00
9.391707195586280932e+01,-2.138501380626426496e+01,9.680901942541954952e+01,1.228605395917150389e+02,2.512053267718159333e+01,2.389332505560607700e+01,1.906495476886765073e-01,4.313011709634682611e-01,4.275216825162175383e+01,-2.238509667746804155e-01
8.865917256646613964e+01,-2.250123027080596572e+01,9.586331850336843274e+01,1.008792840531230581e+02,4.503124252473559608e+01,3.517207847229909845e+01,3.063990742562420766e-01,2.567585869120138642e-01,7.730583978704659387e+01,5.254145659562942683e+01
7.869631805053936091e+01,-2.297191817830145055e+01,1.027068796896818412e+02,1.044885969434808857e+02,2.550020648092279174e+01,3.551699770381493693e+01,1.395940590974141249e-01,1.609949667853347866e-01,6.074882590180969544e+01,3.184326916427851728e+01
8.730247474753997494e+01,-2.342275717998218454e+01,1.088901834905001920e+02,1.089314444096452803e+02,5.983873848320856581e+01,3.252706382854169220e+01,3.611805755110007454e-01,3.441998437766676799e-01,5.292095203571376771e+01,3.874666777283209740e+01
8.420197224626166133e+01,-2.215656380289443206e+01,1.015660296456550356e+02,1.072417941322167962e+02,4.916740206770606392e+01,3.909037579820152786e+01,1.950283769261711986e-01,2.775996905383097402e-01,3.804142162776508940e+01,4.231524402559740849e+01
7.659105983843504362e+01,-2.245638007863176355e+01,1.281651806599473957e+02,1.009925781874562460e+02,4.452981945169049993e+01,3.005501767643701783e+01,3.132900005217906236e-01,2.229607854386637111e-01,8.828455893370379215e+01,9.877235599955346856e+01
8.305296467657466053e+01,-2.417834101248739742e+01,1.071291059892598270e+02,8.768709031458651282e+01,4.304898080273895999e+01,3.195122866673572304e+01,2.112709714327458965e-01,2.097047915669539297e-01,8.311847867987179939e+01,4.691660381378645184e+01
9.325333899778735258e+01,-2.074410993201959030e+01,1.093234737566372701e+02,9.378011498619987663e+01,3.623599377775138919e+01,3.297694682577790815e+01,2.100693238909233929e-01,3.170015689455514263e-01,-8.769448577309649551e+00,3.103665873261640229e+01
8.919058851423562828e+01,-2.331673315881943864e+01,9.953816615281907332e+01,1.029755669093821382e+02,4.055561772642602847e+01,1.997132355271853044e+01,3.003933322147880336e-01,2.108144088594700594e-01,3.857147220272527477e+01,8.909653160180772602e+01
8.917691654154543812e+01,-2.352378712929957416e+01,1.032796898466185525e+02,8.351144657545519578e+01,2.997935194940768966e+01,2.312442591209748954e+01,1.099797467722016669e-01,4.152601285507114826e-01,9.029148188780574458e+01,-1.553506103353847578e+01
8.041811830253014648e+01,-2.503423553693049897e+01,1.038238002168826455e+02,9.683797354422148373e+01,3.612502748592076784e+01,2.027931428226177601e+01,3.696597034616030952e-01,2.358391814954667876e-01,-1.071430822277773132e+01,4.008855754165597318e+01
8.379179618513855132e+01,-2.427545981477516790e+01,1.047124949390279198e+02,1.136852009810535691e+02,3.865167910330556822e+01,2.587372546515419813e+01,2.719773928041878674e-01,2.427829073568349427e-01,5.984281137739591827e+01,-2.246003425976558177e+01
8.827423535978635982e+01,-2.471003269439827221e+01,9.885578009766925334e+01,9.969060288402765480e+01,2.928342293401065177e+01,3.735117478106546685e+01,2.974765765652542804e-01,2.346100808241774471e-01,9.256697519792729167e+01,5.336398510578513310e+01
9.433158653776885672e+01,-2.191030608669494129e+01,1.059642164740622974e+02,8.929446571841820912e+01,2.895466384118793002e+01,2.095560510715413827e+01,2.618725924165958840e-01,2.425634930928069199e-01,-1.682532585971949501e+01,3.556135987651974517e+01
8.441343493932497211e+01,-2.030230086019080815e+01,8.528959256549906343e+01,9.414978460446202746e+01,3.428182516685384229e+01,2.519436100356506003e+01,2.848749996056973433e-01,3.373307406524533314e-01,8.948027675461210606e+01,1.618631671253310600e+01
8.877300850860306980e+01,-2.324099025677485386e+01,1.066555635445030390e+02,1.029394209087993772e+02,2.125147791923763307e+01,2.532805549204234907e+01,3.784869297518577702e-01,2.239465638358665023e-01,3.415670831650837158e+01,-9.425852960926668800e+00
8.072405299796925249e+01,-2.191930720444150538e+01,1.051370450938022287e+02,9.897529908358997375e+01,3.202822828216068274e+01,3.111424913897732480e+01,2.643957057245736042e-01,2.874834939577597948e-01,3.544006505616343361e+01,-1.680766284421713053e+01
1.010717550915708500e+02,-2.171430842957906648e+01,1.066565822318310524e+02,8.904641805636036622e+01,3.566211254104906914e+01,2.841129779405839884e+01,2.899761913939613578e-01,3.086873592170277236e-01,-1.722876901067738231e+01,1.856607326853421114e+01
9.029414525677972847e+01,-2.461934568865331130e+01,1.172061412623468470e+02,9.627089026614173406e+01,1.775537873238730313e+01,3.221854888511280990e+01,3.497923994929112435e-01,3.288622561246803966e-01,6.676659009640165721e+01,4.184913114001794554e+01
9.716583254271796477e+01,-2.235297036258749159e+01,9.355791282381987628e+01,1.058215268690932476e+02,3.775479142861343718e+01,1.862881650310412596e+01,2.937096412072101592e-01,3.940687898442785109e-01,2.699151014190888276e+01,2.196677346066916670e+01
9.004107344613998976e+01,-2.294965130868186165e+01,9.950433487568699320e+01,8.970096396620704127e+01,3.452694233585513928e+01,3.259669233227746332e+01,3.145965280635047989e-01,2.457583293571258265e-01,-8.642310805830508258e+00,7.786616658609003139e+01
8.939992972135097205e+01,-2.303219969306013226e+01,7.989895419052336933e+01,1.063312249037360573e+02,3.281856014961578438e+01,2.860923426862385810e+01,3.670630626665122853e-01,2.616282228271295529e-01,2.503741739354431672e+01,3.794562633531036511e+01
8.053422579103030898e+01,-2.421925869228207162e+01,8.821639262510505830e+01,1.107027766373898743e+02,3.776453463175128178e+01,3.967737653456556757e+01,3.846904537554313719e-01,2.470135767713158292e-01,1.828508098634984691e+01,8.527069378511966136e+01
8.384738320239092957e+01,-2.298569799349386145e+01,7.897839084674204457e+01,1.017859737000123914e+02,2.975641918687746568e+01,4.422646234841448631e+01,1.453795917487161193e-01,4.035182395009587752e-01,8.914788840665618608e+00,1.869336445630241883e+01
8.473063622618188617e+01,-2.345732055237984071e+01,8.870510854761867847e+01,9.826477862051655165e+01,3.883265508785241593e+01,2.969434692044139723e+01,2.503184345162046132e-01,3.208798871128462071e-01,9.159367014834755594e+01,1.252036960244341657e+01
8.908700526709419876e+01,-2.223849460437454439e+01,9.420424918232856726e+01,1.030762623139719381e+02,4.413271738808015243e+01,3.893489325485045782e+01,2.596781671620493337e-01,3.885828415373999700e-01,6.975449966634435839e+00,-1.744794626479526300e+01
7.987097967539060051e+01,-2.257574421830027944e+01,8.839063928604792864e+01,1.105681120696983868e+02,3.803824938398035727e+01,1.909778573926774925e+01,3.015729058090817483e-01,3.250569888136840002e-01,5.432919379606101984e+01,2.588009032105802731e+01
8.118752510965099134e+01,-2.435644172098749749e+01,1.288062547776718247e+02,9.355890244366436548e+01,3.382259042036821484e+01,3.126539283276323999e+01,2.973170990488673282e-01,2.574709682665419219e-01,-6.573794883933317124e+00,9.221131728344342093e+01
7.764250121978980701e+01,-2.203598136112958272e+01,1.121215386413763753e+02,9.586890343134362524e+01,3.291519095043364018e+01,2.048311484024830520e+01,2.476426491909668737e-01,2.159133555365236878e-01,6.160765789019700378e+01,7.016912001776255181e+01
9.441447657528732407e+01,-2.190828646268744606e+01,8.801553236350989096e+01,9.817992033102974858e+01,2.332036449653636012e+01,3.998129452138683604e+01,2.825915372511288992e-01,1.320170928100500851e-01,8.489564862508126453e+01,8.047494485488091698e+01
8.298301814155968259e+01,-2.334112705552771416e+01,1.119314585593413938e+02,9.249989877757965928e+01,4.398116689488485775e+01,2.099269842703009559e+01,2.391030261640235688e-01,2.683832138294607317e-01,4.198435733585564833e+01,5.196196118089318361e+00
7.961702472190636115e+01,-2.250575791670515713e+01,9.694551312863804071e+01,1.288770666744552500e+02,3.738311511463199110e+01,3.184279538419162847e+01,3.351223501133318572e-01,2.913025766784931303e-01,5.228063746182506577e+00,6.527567885679861348e+00
8.553304490176272168e+01,-2.216630210629709907e+01,1.013326774190336721e+02,9.179747146891749310e+01,4.289009711076672460e+01,3.448213146762578418e+01,3.101038677862896775e-01,2.176054495590564186e-01,6.498032132388335924e+01,2.489336744990166039e+01
8.520085625967365672e+01,-2.551008523504116354e+01,1.059702838378491521e+02,9.630658804771692871e+01,3.521314228274010816e+01,3.073377450715597448e+01,2.475099629387842171e-01,2.673032937509673967e-01,3.576718574199295375e+01,2.302417095197105112e+01
8.273863307127115263e+01,-2.433241666733814412e+01,1.065897290303995106e+02,1.017207235255877578e+02,2.803626670354740824e+01,2.360142312397206865e+01,1.777273972245280997e-01,3.228602739941186517e-01,-1.075052938985397866e+01,9.984246383715853312e+01
9.330071998320293858e+01,-2.184295069445602522e+01,1.076859422710857785e+02,8.851193724573646193e+01,4.304644496268506515e+01,3.512372768460718220e+01,3.217557187138996300e-01,3.509634339584713492e-01,9.444654139771310497e+01,3.007824015062426781e+01
9.338094661049854039e+01,-2.240246920626510274e+01,1.213412691388744094e+02,1.007139515565637566e+02,4.257166643354210578e+01,3.848089676657183134e+01,3.844767183101042152e-01,3.917276406776981079e-01,4.348927360747633486e+01,-1.045471539845323150e+01
7.985686150014456075e+01,-2.473051409330078343e+01,1.208062671732268711e+02,1.074571526505947645e+02,3.148026287712742288e+01,3.445814093729907768e+01,2.332285593704045701e-01,3.802084616049871690e-01,5.573950022306840424e+01,-1.742057645289746404e+01
8.596931125050072353e+01,-2.252232946872380026e+01,1.030051085995355749e+02,1.138651969644036228e+02,4.817105216659889777e+01,2.934694813948561176e+01,2.090367389972532797e-01,2.694445719909487336e-01,1.102685603392515645e+01,-4.559597740529955701e+00
9.432587863208178192e+01,-2.177217567920369845e+01,8.144087925192896193e+01,1.056593082205352516e+02,3.298318078126821717e+01,2.876706458147502232e+01,3.503713341208697374e-01,3.784707071983435811e-01,5.552128087388312849e+01,4.740052050062703870e+01
8.226014451570449637e+01,-2.433694759873557700e+01,1.194928929224045930e+02,9.040256448715231841e+01,2.647684364444663530e+01,4.056543644913458024e+01,2.197855782305001004e-01,3.163728817139154770e-01,1.941415853821127513e+01,-5.228184775344434598e+00
9.632863111328487093e+01,-2.137581219119858744e+01,1.042101196062175177e+02,9.915542592786842135e+01,2.571303088905004941e+01,2.944699464734213024e+01,1.757918581585762308e-01,2.844280104770063322e-01,5.297515129317606863e+01,4.162224781628030712e+01
8.676839118345203872e+01,-2.555916961369786122e+01,1.006491075748209596e+02,9.733484591111991335e+01,4.693054989398598309e+01,3.669139563424729289e+01,2.533408178610693784e-01,3.246097333669301088e-01,6.013675076760900140e+01,5.205786158754527548e+01
8.237007585519739905e+01,-2.286883425867018360e+01,9.643943020105564301e+01,7.938132672811292423e+01,2.259703858650302877e+01,2.590530674204135408e+01,2.968334415735714438e-01,4.462173510615835004e-01,-1.836077798048474818e+00,4.515080411554964712e+01
8.350368906396920465e+01,-2.251026476579830415e+01,1.085656921117319058e+02,1.249046232466678958e+02,2.693204337142987725e+01,3.917773587560304804e+01,1.849098589400921810e-01,3.296507283243858555e-01,-1.523795703463369833e+01,-1.528556284343696348e+01
8.879099519111721861e+01,-2.107820377545111512e+01,1.019406846475691566e+02,9.006766852527745471e+01,4.725132344710492305e+01,3.174131806684862056e+01,2.976915415014135813e-01,2.945384520685485619e-01,-1.062225984223976560e+01,1.769988631179955263e+01
7.960973381167120522e+01,-2.320165279772609068e+01,9.829344038867044731e+01,9.673066989958162765e+01,3.237486581085448734e+01,3.266716685036086432e+01,3.088976226048613105e-01,2.929667228022088121e-01,3.832837608225678849e+01,6.560033598319725456e+01
7.884444733570670394e+01,-2.330693450242579345e+01,9.155626518176835305e+01,1.206431397443712541e+02,2.371612487714350692e+01,3.008291490200588925e+01,3.745503491003538410e-01,3.502869176632383286e-01,-2.216155146547962573e+01,3.088731441776697295e+01
9.124686757990114927e+01,-2.322214189581244881e+01,1.164933585737083348e+02,9.967365104906720319e+01,3.026975408825031622e+01,3.347501066688241167e+01,3.416337605472077876e-01,2.701153374549481456e-01,1.796159362086898881e+01,4.023654226988657712e+01
9.220057384172234549e+01,-2.118363920603373529e+01,9.589578931918568117e+01,8.726328298103817360e+01,3.330436911811138145e+01,2.703589115823698918e+01,2.548821825396763163e-01,2.710820117799722651e-01,5.825634622288586684e+01,1.436788937400280020e+01
1.011569026089937609e+02,-2.505276709602441443e+01,1.032473386020539721e+02,1.092085975146787860e+02,3.804680357195903184e+01,3.060851797380507122e+01,2.597926975505844838e-01,1.818678394054989433e-01,3.055079557527337641e+01,8.081024021342462049e+01
8.096293634062165268e+01,-2.356200687685768358e+01,1.409044741305112893e+02,1.120761293269502943e+02,2.914562095357313254e+01,3.097402343626182031e+01,2.548321964648005977e-01,3.681458930730600598e-01,4.663978033982999705e+01,7.363639175103523371e+01
8.575609616268519630e+01,-2.426415551791694014e+01,8.981761555803481656e+01,1.089380663908297748e+02,3.511242794592186556e+01,1.681678260064060737e+01,2.218264929465914304e-01,3.525784743834046719e-01,7.377530194596158708e+01,9.919659077836932681e+01
9.497355166988836572e+01,-2.325304743621272152e+01,9.807300354140129173e+01,9.198321127421846199e+01,2.912058705388042412e+01,2.507929209076801058e+01,2.913036659056802424e-01,3.339953247877765485e-01,8.239074748831801287e+01,4.292041247477366994e+01
9.130822835703858686e+01,-2.332763774460510930e+01,1.053658666343946493e+02,1.016395602499334814e+02,2.934150751854337003e+01,1.871467215097340642e+01,3.078551573563053090e-01,5.222680306251837878e-01,-2.276447830374915782e+01,7.508450522279241568e+01
8.480007391022869001e+01,-2.339495619430941886e+01,1.065452387235982741e+02,1.036654068863597473e+02,3.982168441874318177e+01,2.339055138625683838e+01,2.202771853763086096e-01,3.255947828400789779e-01,1.520318370701684785e+01,6.069804919912276375e+01
9.379342406382076547e+01,-2.141181468649134345e+01,1.145052484980509035e+02,8.871465197424261362e+01,2.188055996844430950e+01,3.935162740184586028e+01,2.591472404181107692e-01,3.438685554978059833e-01,-1.734514139731495064e+01,7.048862083099629672e+01
8.419051145937461911e+01,-2.556419050154624628e+01,1.112721385916545813e+02,9.712012084899571107e+01,4.916219016690570953e+01,2.944073849561821632e+01,3.841966011353888377e-01,3.299365506851494323e-01,3.344643098244476676e+01,5.249855043377733921e+01
8.564559479098022621e+01,-2.198434773565076128e+01,9.001888510819088651e+01,9.141269795074656201e+01,4.625394463661604760e+01,3.033706278266073042e+01,1.140044606605427613e-01,1.948484505017217538e-01,5.910730789099645222e+01,-1.234254581530123929e+01
